Star Wars: Episode VII - The Force Awakens,8,936662225,75,"It is good. Not great. But far better than ""not bad."" Solidly, confidently good."
Star Wars: Episode VII - The Force Awakens,8,936662225,75,"Abrams makes big decisions and takes chances that command respect, especially in the very safe current tentpole film industry, but he doesn’t always quite sell them as he could. Still, as this new chapter props the franchise back up on sturdy legs, the Force seems to be in capable hands with a fresh forward direction."
Star Wars: Episode VII - The Force Awakens,8,936662225,75,"Abrams and Kasdan’s respective humor and pathos push the characters beyond some of the more rote and redundant storytelling. So while it’s not always compelling, it’s always fun."
Star Wars: Episode VII - The Force Awakens,8,936662225,75,"What Abrams has done is strip Star Wars down to its core components, rearranging the stuff people liked about the original trilogy and getting rid of what they hated about the rest."
Star Wars: Episode VII - The Force Awakens,8,936662225,70,"By temperament, Abrams is more of a Spielbergian than he is a Lucasite. His visual wit may not be, as it is for Spielberg, a near-magical reflex, but nor is Abrams suckered into bombast by technological zeal, as Lucas has been, and the new movie, as an act of pure storytelling, streams by with fluency and zip. To sum up: “Star Wars” was broke, and it did need fixing. And here is the answer."
Star Wars: Episode VII - The Force Awakens,8,936662225,70,"The movie has already blown away advance-sale records, and when you go (which, of course, you will) I bet you’ll have fun — I did, mostly. But it’s the fun of seeing something fairly successfully redone, with the promise of more of the same to come."
Star Wars: Episode VII - The Force Awakens,8,936662225,70,"Star Wars: The Force Awakens steers the franchise back to its popcorn origins. It's not a Bible; it's a bantamweight blast. And that's just as it should be: a good movie, nothing more."
Star Wars: Episode VII - The Force Awakens,8,936662225,70,"Although Star Wars has always been about the past, The Force Awakens is ironically at its best when it looks the future."
Star Wars: Episode VII - The Force Awakens,8,936662225,70,"The reassuring familiarity of Abrams’ approach has its limitations: Marvelous as it is to catch up with Han Solo, Leia and the rest of the gang, fan service takes priority here over a somewhat thin, derivative story that, despite the presence of two appealing new stars, doesn’t exactly fire the imagination anew."
Star Wars: Episode VII - The Force Awakens,8,936662225,67,"Still, as a nostalgia trip that knows exactly what die-hard Star Wars fans want and then layers in some memorable new characters, The Force Awakens is exactly what it needs to be: an old-school Saturday afternoon sci-fi matinee writ big."
Star Wars: Episode VII - The Force Awakens,8,936662225,63,It exists less as a meaningful extension of its world than as a fan-service deployment device.
Star Wars: Episode VII - The Force Awakens,8,936662225,63,"What’s missing in The Force Awakens – and this is a major, critical flaw – is a fresh story template, a plot that doesn’t build toward a climax you’ve already seen, played out in practically the exact same way. That’s the kind of failing that a lot of fans will overlook while they bask in the undeniable bliss-out the movie delivers. But in hindsight, as you play the film back in your mind, the huge lack of imagination and freshness become more problematic."
Star Wars: Episode VII - The Force Awakens,8,936662225,63,"The shamelessness with which Star Wars: The Force Awakens replays the franchise’s greatest hits is startling. To put it another way, it’s a satisfying meal — but it’s $200 million worth of leftovers."
Star Wars: Episode VII - The Force Awakens,8,936662225,63,It tells a well-crafted story; the new characters are invigorating; the old characters are reintroduced tidily. But it is also far too enamoured with the power of its own history.
Star Wars: Episode VII - The Force Awakens,8,936662225,60,"When you’ve been charged with reviving one of the most obsessively beloved franchises in modern movies, is it better to defy expectations or to meet them? With Star Wars: The Force Awakens, J.J. Abrams splits the difference, and the movie suffers—in the end, it’s perfectly adequate, hitting every beat. But why settle for adequacy?"
Star Wars: Episode VII - The Force Awakens,8,936662225,60,"You can choose to understand The Force Awakens as an embrace of the mythological tradition, in which the same stories recur over and over with minor variations. Or you can see it as the ultimate retreat into formula.... There are moments when it feels like both of those things, profound and cynical, deeply satisfying and oddly empty."
Star Wars: Episode VII - The Force Awakens,8,936662225,60,"Though a definite improvement on the last three abortive Star Wars prequels directed by series creator George Lucas, The Force Awakens is only at its best in fits and starts, its success dependent on who of its mix of franchise veterans and first-timers is on the screen."
Star Wars: Episode VII - The Force Awakens,8,936662225,50,"The Force Awakens boils down to a couple of genuine lump-in-the-throat moments, and those are due to nostalgia. The rest? Seen it, done it, been there, and remember it — even though it was “a long time ago.”"
Avatar,7.8,760507625,100,"A fully believable, flesh-and-blood (albeit not human flesh and blood) romance is the beating heart of ""Avatar."" Cameron has never made a movie just to show off visual pyrotechnics: Every bit of technology in ""Avatar"" serves the greater purpose of a deeply felt love story."
Avatar,7.8,760507625,100,"It's been twelve years since ""Titanic,"" but the King of the World has returned with a flawed but fantastic tour de force that, taken on its merits as a film, especially in two dimensions, warrants four stars. However, if you can wrap a pair of 3D glasses round your peepers, this becomes a transcendent, full-on five-star experience that's the closest we'll ever come to setting foot on a strange new world. Just don't leave it so long next time, eh, Jim?"
Avatar,7.8,760507625,100,"Once again, [Cameron] has silenced the doubters by simply delivering an extraordinary film. There is still at least one man in Hollywood who knows how to spend $250 million, or was it $300 million, wisely."
Avatar,7.8,760507625,100,"This is, simply put, one of the most beautiful movies you’ll ever see."
Avatar,7.8,760507625,100,"A quantum leap in movie magic; watching it, I began to understand how people in 1933 must have felt when they saw ""King Kong."""
Avatar,7.8,760507625,100,"Avatar's shock and awe demand to be seen. You've never experienced anything like it, and neither has anyone else."
Avatar,7.8,760507625,100,Glorious and goofy and blissfully deranged.
Avatar,7.8,760507625,100,Avatar is entertainment of the highest order. It's the best movie of 2009.
Avatar,7.8,760507625,100,"At the end of a decade defined by much bellyaching about ""the death of cinema"" (including, on occasion, by this critic), Avatar concludes, appropriately enough, with an image of rebirth."
Avatar,7.8,760507625,100,"Pantheism, Cameronism: In Avatar, what's the diff? Now he's king of a world he made from scratch."
Avatar,7.8,760507625,90,"Avatar is all-enveloping and transporting, with Cameron & Co.'s years of R&D paying off with a film that, as his work has done before, raises the technical bar and throws down a challenge for the many other filmmakers toiling in the sci-fi/fantasy realm."
Avatar,7.8,760507625,90,"Embrace the movie -- surely the most vivid and persuasive creation of a fantasy world ever seen in the history of moving pictures -- as a total sensory, sensuous, sensual experience."
Avatar,7.8,760507625,90,"The movie's story may be a little trite, and the big battle at the end between ugly mechanical force and the gorgeous natural world goes on forever, but what a show Cameron puts on! The continuity of dynamized space that he has achieved with 3-D gloriously supports his trippy belief that all living things are one."
Avatar,7.8,760507625,90,"Much of the time, though, you're transfixed by the beauty of a spectacle that seems all of a piece. Special effects have been abolished, in effect, since the whole thing is so special."
Avatar,7.8,760507625,90,"Is it or is it not stupendously friggin' rad? And the answer is yes. For most of the first hour, a good portion of the second, and even many of the 40 minutes left after that, Avatar is stupendously friggin' rad."
Avatar,7.8,760507625,89,"It's thrilling and lovely and sad and explosive in all the right ways, and it needs to be seen – on the big screen, in 3-D – to be believed."
Avatar,7.8,760507625,88,Tone-deaf but thunderously exciting.
Avatar,7.8,760507625,88,Rarely less than absorbing and never boring over its nearly three-hour length.
Avatar,7.8,760507625,88,"An entertainment to be not just seen but absorbed on a molecular level; it's as close to a full-body experience as we'll get until they invent the holo-suits. Cameron aims for sheer wonderment, and he delivers."
Avatar,7.8,760507625,88,"Avatar delivers. Combining beyond-state-of-the-art moviemaking with a tried-and-true storyline and a gamer-geek sensibility - not to mention a love angle, an otherworldly bestiary, and an arsenal of 22d-century weaponry - the movie quite simply rocks."
Avatar,7.8,760507625,83,"If I never felt entirely transported by Avatar, it's probably because the story thudded just as often as the imagery soared. But Pandora is still a good place to park yourself for three hours."
Avatar,7.8,760507625,83,"Is it a great movie?  Maybe not.  But it is a great step forward in moviemaking.  Shrug it off if that makes you feel better, but starting today you live in a post-Avatar movie world."
Avatar,7.8,760507625,75,"The first 90 minutes of Avatar are pretty terrific - a full-immersion technological wonder with wonders to spare. The other 72 minutes, less and less terrific."
Avatar,7.8,760507625,75,"As visual spectacle, Avatar is indelible, but as a movie it all but evaporates as you watch it."
Avatar,7.8,760507625,75,The scenes in Pandora -- a planet with an Earth-like environment -- are so breathtaking that the narrative seems almost beside the point.
Avatar,7.8,760507625,75,Titanic technical achievement.
Avatar,7.8,760507625,75,"By presenting Avatar in 3-D, Cameron is staking his claim and building a fence around his own precious resource, making it unobtainable on any but his own terms to increasingly emboldened and technologically savvy natives."
Avatar,7.8,760507625,75,"Avatar is a king's ransom fairly well spent, not least because Cameron's invitation into his superbly crafted universe comes with an unexpected price: He makes it easy to gaze fondly on all this movie magic, but only in exchange for a hard look at ourselves."
Avatar,7.8,760507625,75,"Vast, beautiful and meticulously detailed."
Avatar,7.8,760507625,70,"Avatar is a technological wonder, 15 years percolating in King Cameron's imagination and inarguably the greatest 3-D cavalry western ever made. Too bad that western is ""Dances With Wolves."""
Avatar,7.8,760507625,63,"Whatever faults Avatar may have -- and there are many -- the movie succeeds in immersing you in a photorealistic, painstakingly detailed world more fully than any science fiction movie before."
Avatar,7.8,760507625,60,The question lingers as the movie comes to its triumphant body-swapping close: Is this a pro-environment parable or a prophecy of virtual realities yet to come? Cameron's new world may very well be a verdant Matrix.
Avatar,7.8,760507625,60,"Avatar clears the hurdle in terms of being optical candy. Its story, though, is pure cheese."
Avatar,7.8,760507625,50,"Avatar is a weak patchwork of his other films: the leaden voiceover from ""Terminator 2"" here, the military/civilian conflict from ""Aliens"" there, even a Jack-and-Rose-style forbidden love story cued to adult-contempo soundtrack."
Avatar,7.8,760507625,50,"It is a very expensive-looking, very flashy entertainment, albeit one that groans under the weight of clumsy storytelling in the second half and features some of the most godawful dialogue this side of ""Attack of the Clones."""
Black Panther,7.3,700059566,100,"Black Panther could have been just another Marvel romp—a fun but ultimately disposable entry in the studio’s catalogue. But Ryan Coogler and company had the power, and perhaps the responsibility, to do much more. And they did."
Black Panther,7.3,700059566,100,"Believe the hype: Black Panther transcends its comic-book origins, achieving a mythic grandeur that’s nothing short of exhilarating."
Black Panther,7.3,700059566,100,"One of the year's best films, and one that transcends the superhero genre to emerge as an epic of operatic proportions. The numerous battle sequences that are staples of the genre are present, but they float on the surface of a deep ocean of character development and attention to details both grandiose and minute"
Black Panther,7.3,700059566,100,Marvel’s Black Panther is a milestone not only for its casting and director/co-writer Ryan Coogler’s cine-griot myth building but because it’s alive with fresh sights and sounds in a genre easily leaning on sameness.
Black Panther,7.3,700059566,100,"Ryan Coogler’s Black Panther is the film that will change everything. When you see it, you know that from here on in, everything will be different. Whilst a Marvel story through and through, fitting perfectly into the MCU post-Captain America: Civil War, Black Panther stands alone as a masterpiece of filmmaking."
Black Panther,7.3,700059566,100,"On a pure pop level, as a piece of big-time mainstream entertainment, let us also celebrate this: Black Panther is one of the best superhero movies of the century."
Black Panther,7.3,700059566,100,"A film that fulfills the most rote demands of superhero spectacle, yet does so with style and subtexts that feel bracingly, joyfully groundbreaking."
Black Panther,7.3,700059566,100,"Say this about Black Panther, which raises movie escapism very near the level of art: You've never seen anything like it in your life."
Black Panther,7.3,700059566,100,"While the themes are deep, Black Panther is at the same time a visual joy to behold, with confident quirkiness (those aforementioned war rhinos), insane action sequences and special effects, and the glorious reveal of Wakanda, whose culture is steeped in African influences but which also offers a jaw-dropping look at what a city of the future could be."
Black Panther,7.3,700059566,96,"The arguments Black Panther undertakes with itself are central to its architecture, a narrative spine that runs from the first scene to the last."
Black Panther,7.3,700059566,91,"It’s easily the best of the Marvel superhero movies but it’s also a film that foregrounds a cornucopia of powerful black faces, garbs, traditions, and conflicts. It’s a stealth movie: Like “Get Out,” it’s a genre film jam-packed with social relevancy."
Black Panther,7.3,700059566,91,"There’s talent in every corner of the film, and it elevates Black Panther beyond so many of its superhero contemporaries even as it exhibits some formulaic tendencies. It’s a sterling example of formula done exceedingly well, however, particularly in the ways it uses the familiarity of that formula to tell a new kind of story."
Black Panther,7.3,700059566,91,"It’s gripping, funny, and full of spectacle, but it also feels like a turning point, one where the studio has finally recognized that its movies can be about more than just selling the next installment. In the process, the studio has ended up with one of the most enthralling entries in its entire universe."
Black Panther,7.3,700059566,91,"[Coogler] infuses nearly every frame with soul and style, and makes the radical case that a comic-book movie can actually have something meaningful — beyond boom or kapow or America — to say. In that context, Panther’s nuanced celebration of pride and identity and personal responsibility doesn’t just feel like a fresh direction for the genre, it’s the movie’s own true superpower."
Black Panther,7.3,700059566,90,"Coogler and his talented cast and team tell a story that dazzles, one that dares its audience to dream of a world unrestrained by our own stifling reality, without ignoring how the pain of the real world informs those joyful dreams."
Black Panther,7.3,700059566,90,"It is a terrifically entertaining film, alive from the start, following its Marvel mission (for good and bad) while rising above it."
Black Panther,7.3,700059566,90,"The movie has a beating heart, and a big one; it’s not just sincere, but that rarest of birds in the jungle of mainstream entertainment, a heartfelt epic."
Black Panther,7.3,700059566,90,"Energized to a thrilling extent by a myriad of Afrocentric influences, Black Panther showcases a vivid inventiveness that underscores the obvious point that we want all cultures and colors represented on screen because that makes for a richness of cinematic experience that everyone enjoys being exposed to."
Black Panther,7.3,700059566,90,"It wouldn’t be a Marvel production without manly skirmishes and digital avatars. Yet in its emphasis on black imagination, creation and liberation, the movie becomes an emblem of a past that was denied and a future that feels very present. And in doing so opens up its world, and yours, beautifully."
Black Panther,7.3,700059566,90,"Unusually grounded for a Marvel superhero epic, and unusually gripping."
Black Panther,7.3,700059566,90,"Black Panther delivers the goods as an adventure film, a political statement, and a cultural celebration. It shakes off a sluggish start thanks to a memorable cast of characters going up against Marvel’s best-realized villain in almost a decade."
Black Panther,7.3,700059566,89,"Yes, Black Panther is a moment. But in 20 years' time (or 100 more Marvel films), when this moment has passed, it will still be the kind of resonant, rip-roaring crowd-pleaser to which all smart action films should aspire."
Black Panther,7.3,700059566,88,This is the closest Marvel has come to making a stand-alone tale in many years. Even Doctor Strange felt more connected to the larger MCU.
Black Panther,7.3,700059566,88,"No, Black Panther isn’t the greatest movie ever made. It’s probably not even the greatest superhero movie ever made. But it’s very, very good — in its best scenes, exhilarating."
Black Panther,7.3,700059566,88,"Black Panther sticks to Marvel orthodoxy, and yet does so with a nearly all black cast (Martin Freeman and Andy Serkis have small roles), and with strikingly Afro-centric production design. In the process it freshens and enlivens the Marvel brand."
Black Panther,7.3,700059566,88,"Like all the best comics movies, this one’s got a villain (Michael B. Jordan) so compelling he nearly steals the show from the hero (Chadwick Boseman). And sure, the futuristic African country of Wakanda may be fictional, but it’s brimming with cultural resonance."
Black Panther,7.3,700059566,88,"May Marvel learn its lesson from Black Panther: When a movie like this ends up feeling both personal and vital, you’ve done something right."
Black Panther,7.3,700059566,88,"Coogler is a young filmmaker — this is just his third feature, following “Fruitvale Station” and “Creed” (two fine and very different films) — but he marshals this world with confidence and flair. The action sequences are insanely fun."
Black Panther,7.3,700059566,88,"Unlike many of its more hollow predecessors, Black Panther has real, honest-to-goodness stakes. As the most earnest and big-budget attempt yet of a black superhero film, Black Panther is assured of being an overdue cinematic landmark. But it's also simply ravishing, grand-scale filmmaking."
Black Panther,7.3,700059566,88,"When Black Panther works, it’s thrillingly alive, whether it’s the dazzling colors of the vivid costumes by Ruth E. Carter (“Selma”)...or the eclectic and vibrant music choices."
Black Panther,7.3,700059566,85,"Black Panther works best as a dynastic drama, and as a musing on global politics from a perspective we don’t often get. Despite familiar action-scene wobbliness, it’s easily the most engaging Marvel film in a long while. Because—finally!—it has something new to say."
Black Panther,7.3,700059566,85,"It’s obvious Ryan Coogler didn’t direct Black Panther to make an action movie. Instead, it’s a dense movie about family, community, internal struggle, and external struggle. And it’s a movie with a lot on its mind."
Black Panther,7.3,700059566,83,"While Ryan Coogler’s deep dive into the titular character’s Wakandan homeworld keeps the assembly line working, it heralds not only an improvement on the MCU, but a striking and grandiose fantasy in its own right."
Black Panther,7.3,700059566,83,"There are hiccups in its ambition, but it’s hard not to get swept up in all the technologies, characters, and politics crammed into the movie’s compelling dramatic conflict, which casts the charismatic Michael B. Jordan—the star of Creed and Coogler’s debut, Fruitvale Station—as the most complex villain in the post-Dark Knight cycle of superhero blockbusters."
Black Panther,7.3,700059566,83,"The murky moral dimension of the Black Panther world is wonderfully rich and complex and it gives great pause for its new king to reconcile. And yet, all this intricacy is resolved in rather simplistic fashion in the end. It’s just a superhero movie, one might say, but if you’re going to set up this fertile ground, you might want to really follow through."
Black Panther,7.3,700059566,83,"Black Panther is different. It’s the first one of these films that flows with a genuine sense of culture and identity, memory and musicality. It’s the first one of these films that doesn’t merely reckon with power and subjugation in the abstract, but also gives those ideas actual weight by grafting them onto specific bodies and confronting the historical ways in which they’ve shaped our universe."
Black Panther,7.3,700059566,82,Black Panther might be the first MCU film that could claim to most clearly be an expression of a particular director’s voice.
Black Panther,7.3,700059566,80,"While Boseman does what he can with the ever-noble hero, Jordan is so relaxed and so unstiff that, if you’re anything like me, you’ll wind up rooting for the baddie when the two of them battle it out. Jordan has swagger to spare, with those rolling shoulders, but there’s a breath of charm, too, all the more seductive in the overblown atmosphere of Marvel. He’s twice as pantherish as the Panther."
Black Panther,7.3,700059566,80,"Black Panther proves how representation can rejuvenate even the oldest superhero origin arcs, allowing Marvel a victory that still feels every bit a Ryan Coogler film."
Black Panther,7.3,700059566,80,"Handsomely mounted by Creed director Ryan Coogler and starring an enviable slate of black actors that makes cameoing comics godhead Stan Lee almost seem lost, the film is provocative and satisfying in ways that are long overdue, like its ornate, culturally dense production design and the deeper subtexts of honor, compassion and destiny."
Black Panther,7.3,700059566,80,"Written by Coogler and Joe Robert Cole, Black Panther brings grounded history — in Black History Month, no less — to a fantastical story, carefully considering the world in which the characters reside."
Black Panther,7.3,700059566,80,"Grumpy T'Challa may be on the throne, but it’s the women who rule. And Michael B. Jordan adds fire as Killmonger."
Black Panther,7.3,700059566,80,"The movie is smart, lavish and fun without being assaultive."
Black Panther,7.3,700059566,80,"Confident, assured and athletic filmmaking. And with Boseman on such dignified, dynamic form, his Infinity War return can’t come soon enough."
Black Panther,7.3,700059566,80,"Historical significance aside, what superhero fans want to know is how “Black Panther” compares with other Marvel movies. Simply put, it not only holds its own, but improves on the formula in several key respects, from a politically engaged villain to an emotionally grounded final showdown."
Black Panther,7.3,700059566,80,"Like Taika Waititi before him, Ryan Coogler gives the Marvel template a bold auteurist twist with an African extravaganza that packs a muscular intensity and challenges as much as it exhilarates."
Black Panther,7.3,700059566,80,"Coogler (Fruitvale Station, Creed) has fashioned a slightly more earnest variation on the typical MCU movie — one that is still fun and funny, but also rooted in a desire to speak meaningfully about racism, global culture clashes, and the tension between hiding behind one’s borders and helping outsiders in need."
Black Panther,7.3,700059566,80,"The actors are all seen to very good advantage. Boseman certainly holds his own, but there are quite a few charismatic supporting players here keen to steal every scene they can — and they do, notably the physically imposing Jordan, the radiant Nyong'o and especially Wright, who gives her every scene extra punch and humor."
Black Panther,7.3,700059566,80,"While many Marvel films, even some of the good ones, feel like small pieces of a larger story, Black Panther is an entire cinematic universe unto itself."
Black Panther,7.3,700059566,80,"The intriguing thing about Black Panther is that it doesn’t look like a superhero film – more a wide-eyed fantasy romance: exciting, subversive and funny."
Black Panther,7.3,700059566,80,"As with Jordan Peele’s Get Out, or Coogler’s 2015 Rocky spin-off Creed, Black Panther isn’t a novelty, but a fresh perspective on a well-worn format. Not to get all Rosa Parks about it, but the film walks into the multiplex like it’s insane that it hasn’t been allowed in there all along. And it is."
Black Panther,7.3,700059566,75,"Black Panther fights constantly and bitterly against the familiar constraints of Disney's superhero industrial complex. At every turn, the expectations of the genre, the bland sameness that breeds cinematic comfort for the millions who line up to fill Marvel's coffers, are met by the director with resistance and creative intensity."
Black Panther,7.3,700059566,75,"Chadwick Boseman commands every moment of this film, radiating probity and purpose, and it’s only later on that you realize that, with another actor, this wouldn’t have been a sure thing. The Black Panther is a superhero with lots of uncertainty."
Black Panther,7.3,700059566,75,"Michel B. Jordan plays Erik Killmonger with such moving, occasionally gut-wrenching commitment that it nearly mitigates the goofiness of his moniker and the superficiality of the film in toto."
Black Panther,7.3,700059566,63,"Whatever its cultural significance, it’s just passable entertainment, a noble attempt at waxing mythical that never, for one second, delivers that out-of-body giddiness that makes popcorn pictures of its ilk burst to life."
